	Relative Change
PSD4	-0.05753648047262252
SLC5A3	-0.057539265049048154
IRX4	-0.0575452825007673
THSD4	-0.05754801744107239
ABCB8	-0.05754801744107239
SLC26A11	-0.0575495659887504
NDUFS4	-0.0575511565211358
TGFB2	-0.05756595073509174
DENND2C	-0.05757814192337961
CDC42BPG	-0.05759724244454509
PPP1R12B	-0.05760516316609217
GPC4	-0.057606112548600895
BEST2	-0.057643789863279185
HOXB7	-0.05766962914781634
KCNH6	-0.057674144850332974
KIF11	-0.05768629258714866
CENPL	-0.05768629258714866
BCLAF1	-0.05769918366554982
RPL28	-0.05770595833507735
GPAM	-0.05770962159420776
NOD1	-0.057711685934752226
GINS1	-0.057713272636201955
PCP4L1	-0.05771388527368152
HSPD1	-0.05772782017747552
MTMR4	-0.057741242167238895
BRCA1	-0.057744450212561214
MST1	-0.05774879381549931
IL17F	-0.05775456417952732
PPRC1	-0.05778035889735633
SAT1	-0.05778866897969186
KIF22	-0.057803146812677654
MEFV	-0.05780315076543831
MICAL1	-0.057818550262204345
MAGEH1	-0.05781918076685144
DISC1	-0.05784464366111716
KCTD3	-0.05786458565411275
ARTN	-0.05787338879140198
THUMPD2	-0.05789612284146879
ACTG2	-0.057899654904344657
CCR7	-0.05790988059910171
YIPF2	-0.05791811563654686
TALDO1	-0.05791811563654686
PTDSS1	-0.05791811563654686
CTRC	-0.057920013719787576
PROP1	-0.05792538238129562
BRD4	-0.0579442198916227
CYCS	-0.057944225715419684
POLQ	-0.057951720264109816
FANCB	-0.05799190037984861
RASGRP2	-0.05800434231128003
XRRA1	-0.05801275646237294
LHB	-0.05801751829668365
ACSM1	-0.058023531201240555
CARTPT	-0.05802864465495627
CTF1	-0.058028825807229775
ATP13A2	-0.05803828333707418
PLEKHH3	-0.058038440646514464
FHOD3	-0.05804514734325991
ADCY9	-0.05804629517585056
SRP9	-0.05807383181093346
C4B	-0.05807505905319814
SLC35E1	-0.05808085896817461
GMFG	-0.05808948030440429
GFI1B	-0.05809165375966897
S100A14	-0.05809567974006183
LIPA	-0.05809670502193233
KLHL11	-0.05810750339701566
GLS	-0.058116361279569886
TEKT2	-0.05812133281939204
KRT7	-0.058127447202583435
GHRL	-0.05814313325726346
SENP3	-0.05814643914681408
VKORC1	-0.05815029653954675
KCNJ9	-0.05815387208172771
CORT	-0.058160785836355394
ACAN	-0.05817688984177152
CCL17	-0.058178492943120344
TRAK2	-0.05818737400653449
HIVEP3	-0.05819188557021535
LLGL2	-0.05821482727096538
PGC	-0.05822077863895977
PCMTD2	-0.058224448626772125
ZC3H8	-0.05823561745620945
ST6GALNAC6	-0.05823822568292867
ADAMTSL4	-0.05825204599385858
PRELP	-0.05825847839315979
NHLRC2	-0.05826276339815539
HDC	-0.058268740362249966
TAOK3	-0.05827216675346935
KCNK4	-0.05828698817258831
EML2	-0.05831355418475132
TMEM33	-0.05831875443106664
AKTIP	-0.05834724325874547
TRPC2	-0.05834877787440154
EZH1	-0.05835240078176275
PPBP	-0.05835641873238888
CIDEA	-0.05836217116183463
CTLA4	-0.05838297702560283
LARP6	-0.05840080261879121
DTL	-0.05840764987987692
F11R	-0.0584111602929403
CNTNAP1	-0.05841652063083652
TBC1D13	-0.05842275026277555
AGRN	-0.058428408591519425
FUT7	-0.05844351828555168
NOTCH3	-0.058464606738389255
H2AFV	-0.05847598390199738
MYO1D	-0.058489960786151284
PLA2G6	-0.058492996431531406
ANKRD13B	-0.05853359166470566
ICOS	-0.058535381627657763
ST6GALNAC3	-0.05853783264217039
NIPA1	-0.058538568295489916
GSTM5	-0.05853889984607914
GRIK5	-0.058543484370911995
PDE1A	-0.0585545665199863
TRAK1	-0.05856227381441305
TCF12	-0.05857086562659598
TSPAN9	-0.05857148360969469
MRAS	-0.058597135878200764
EXTL1	-0.0586019555403296
PLTP	-0.05860198272147569
ZFAND5	-0.05860648510656472
ADAMTSL2	-0.058606961562057074
C1QTNF6	-0.058618108040547394
CKAP2L	-0.0586229722800298
SLC45A3	-0.05863081008256172
IGFBP3	-0.058637598559460276
MSRB3	-0.05864453815725175
MED12L	-0.05866634410748219
VAMP5	-0.05867353718377895
DPT	-0.05868436675318667
CLSTN3	-0.058687058703348234
MYLK2	-0.05869737227120366
LTBP2	-0.058710554129112955
GALNT6	-0.05871422163991582
MYH14	-0.058724374138184106
PLEKHG5	-0.05872459506936392
GNG11	-0.05872644785615883
WDR54	-0.0587267277030303
RSPO3	-0.05873077000756813
ACPP	-0.058752245230446296
GLIS2	-0.05875609798749376
MELK	-0.05877263787352244
SH2B2	-0.058775174691174256
ODF4	-0.058798002385200186
QPCTL	-0.0588018131081701
MIDN	-0.058806977710398396
HPDL	-0.05882363747014324
CLIP2	-0.05882523395918577
TIMP1	-0.05882700746238834
DBI	-0.05883097927213902
TYMS	-0.05883097927213902
NLRP12	-0.05883745438770371
ACP5	-0.05884725597018999
SFRP2	-0.05885050865543258
ST7L	-0.05885103703499366
ING3	-0.05885113495785554
EGFL8	-0.05885678156304567
LRRC18	-0.058871397514348285
TPCN2	-0.05887527521323819
SLC45A2	-0.05889547958633468
FBXO25	-0.05889645055406856
LAMA3	-0.058899432625399116
HEPACAM	-0.05891534092859238
PTPN7	-0.058925650502683564
STAC3	-0.05893879634229472
MAN1B1	-0.05896430232717227
NUDT1	-0.058967529749479296
HMGA2	-0.059014214448475204
SCRT2	-0.059022452146273295
NDUFS8	-0.059038645536911946
TGIF1	-0.059040195170970006
SNAP23	-0.05904633554657588
ALG11	-0.059075397410938965
FEM1B	-0.05908663348442656
PIWIL2	-0.05909049217868032
LGR4	-0.05909764416639987
LRIG2	-0.059101642828994855
SCARF1	-0.05910482384416907
MYL7	-0.05910859381267158
GMCL1	-0.059116014042899775
SMOC1	-0.05912230098105927
NR2C2	-0.05914389465541056
IDS	-0.059160802238497415
SMC1A	-0.05916357452267192
PLLP	-0.0591719348158191
JAG2	-0.05919093215733032
GLO1	-0.05919093215733032
SLC25A20	-0.05919238373752323
SLC30A5	-0.059195751280677375
MTMR11	-0.05920888250671264
GTPBP2	-0.05921214947596157
C8G	-0.05921784115774796
RRM2B	-0.059237193118905136
ABLIM1	-0.05924275685194612
RFC5	-0.05925381155504337
RPRM	-0.05927071566727643
CAMTA1	-0.05927072207537267
PDLIM1	-0.059271884609063706
AQP5	-0.059298588506669
CPEB4	-0.059299007175610784
UHRF1	-0.05930024137268802
TDRD3	-0.05930260478787519
TUSC1	-0.05931149573448706
CORIN	-0.05931357559095017
AFF4	-0.05931892980909631
ZKSCAN1	-0.05932552236964235
PLXNB3	-0.0593611869575488
HERC4	-0.059391280629196824
LYL1	-0.05940431251654109
ANKRD11	-0.0594269808789
SMURF1	-0.05942779968729401
FN3K	-0.059429551219938155
PPA1	-0.059435615069645835
ITIH5	-0.059465251942137226
LOXL1	-0.059466062725848
RPL3L	-0.059474739009334705
FGFR2	-0.05947891439170296
RASL12	-0.05948117574222909
ECHDC2	-0.05948338006217689
TRAPPC3	-0.05948456710574078
MBD6	-0.05949082874814407
CAPG	-0.05949219532109298
UNC5B	-0.05950234736177604
TPX2	-0.059502359054830346
LYPD6	-0.05951555180551232
NRN1L	-0.05952093909395082
TSPAN2	-0.05952559168807641
EXOC5	-0.059526620642569826
CD80	-0.05952999076669076
ALDH1A3	-0.059537409084179115
RLBP1	-0.05953915706570085
KCND2	-0.05959576786035846
SART1	-0.059604831714035425
ZBTB22	-0.059607025834207565
MYO9B	-0.059608655003364076
RNASE1	-0.05961200329416927
PFKFB4	-0.05962739131909465
ERN2	-0.0596310639740994
CXCR3	-0.0596661709479805
SLC29A1	-0.059704586113954704
MYCBPAP	-0.05972962826112129
ANXA4	-0.05973411285635447
IKZF2	-0.05973447550816848
PSMD9	-0.05973814181312989
PRDM4	-0.05974686240788065
MPST	-0.059749418032987826
SH3GL2	-0.05975734596895419
VPREB1	-0.059761623524760395
CBFA2T2	-0.0597616529889801
HFE	-0.05976750233386906
ARMCX1	-0.059770129881638996
WDR60	-0.05977230984409633
KCNK5	-0.059779120487134886
NFU1	-0.05978124405498833
CRYGA	-0.05978186749556955
ZDHHC14	-0.0597838526420279
UPP1	-0.059785390606096174
SFPQ	-0.05978585350843861
NTRK1	-0.059796862636202874
HMGCLL1	-0.05980293235985892
KCNAB1	-0.05981104686690033
PRSS8	-0.059811549743872566
KISS1	-0.059811786947621216
CTDSP1	-0.0598195125187208
STARD10	-0.05984174888956953
TSC22D1	-0.059850267222761294
VSIG1	-0.05987237224593113
GPRASP1	-0.05988328855188816
GSTT1	-0.05990198204572607
IGF2	-0.05991586915691284
EFHC1	-0.05992219318920941
ATP8B3	-0.05993087777148985
CENPF	-0.05994786896645254
CDSN	-0.0599495942229067
SP5	-0.059960545908803675
TNNT3	-0.05996553081650606
C1RL	-0.05999444467253918
ZSWIM3	-0.059994797559003554
ARHGEF15	-0.060023589388230686
TBC1D10C	-0.06003260836765792
CFC1	-0.060038595486342515
P2RY1	-0.060044815319253486
RIPK3	-0.06005368026343024
VEGFA	-0.06006735198127821
IRF6	-0.060099939242538876
THRA	-0.060110171444886305
DYRK1A	-0.0601301062652442
LTB4R2	-0.060137669054246695
FCHSD1	-0.06014796515628183
XPNPEP3	-0.06014910087786946
STXBP1	-0.060157511331411506
SOX18	-0.06015883761043759
GAA	-0.06016832218339694
ROR1	-0.06017300276620795
AQP8	-0.06017936236750395
CHRND	-0.06019260753221565
ZFP36L2	-0.06020422809272039
PRKCZ	-0.060250552920724225
IL10	-0.0602613496209337
FOXE3	-0.06027621588079909
CHRD	-0.06027807402440995
HOXB6	-0.0602924454227328
SH2D4A	-0.060294429359565645
DDB2	-0.060296702991648854
MAT2B	-0.06030053435707791
SLIT3	-0.06030311054391883
C1GALT1	-0.06031197697828407
PYCARD	-0.06031669196290547
HIF3A	-0.060317275782266214
MAFK	-0.06032009982553454
WBP2	-0.06033769583259241
AMN	-0.060345166700022164
SPINK5	-0.06037481405262722
PPIH	-0.06037512933157267
MDFI	-0.0603911686853294
SEL1L	-0.06042128195536043
DDX55	-0.06042510294073409
STARD8	-0.06048775471585484
MBP	-0.060507164628794526
PPP1R13B	-0.06051661674020537
PACRG	-0.060520149601982536
CHODL	-0.06053625508935123
ZC3HAV1L	-0.060570217001709975
GZMB	-0.060607421742816935
NUBPL	-0.06062187016543668
NMNAT2	-0.060622167865290316
BRD7	-0.06062400111795425
GSTK1	-0.06062541884128965
ELN	-0.06064682284812775
SMO	-0.06064805306012422
CST11	-0.06066107192772009
SLC25A33	-0.06067348108675825
RCC2	-0.06069273982285645
LYN	-0.06073566419895343
TAGLN3	-0.06073613345898701
UNC13D	-0.06073900145455926
PAX9	-0.0607688612311431
PCGF5	-0.06077313365647313
OPA3	-0.06077493474024438
RGS3	-0.06080051461463225
GMPR2	-0.060810882623015046
DBF4	-0.06082253090032142
PMF1	-0.06082425236958894
SLAMF1	-0.060828117328254154
LY6G5C	-0.06084359448706402
FOLR2	-0.0608500374574854
AAK1	-0.06086488290221777
DUSP7	-0.06087452548144711
PTPRU	-0.06090450115083779
LGALS7	-0.06092482018397686
RASD1	-0.06094934426568038
FIGNL1	-0.06095209082665261
COMMD5	-0.06095225535742514
IL17RC	-0.06096009838055439
ATF7IP	-0.06098370984945644
RUFY3	-0.060984499616701195
LMNB1	-0.06099757160336252
CD99L2	-0.06100068569250375
CCL1	-0.061002964345029505
ALDH3B2	-0.06100306415217673
CTRL	-0.06100973630220174
ZSCAN29	-0.06101192717805541
LTBP3	-0.061012837164181745
ARX	-0.061031413137174154
SLC25A2	-0.06104287580213307
ENO2	-0.06104759676892843
SRPK3	-0.061052580975717766
CCDC89	-0.061054681372835415
TRAPPC6B	-0.06105824335201247
UBE2D3	-0.06106309827284998
TSPAN32	-0.061085872884608865
PCDH19	-0.061089446872044074
SHANK2	-0.0611204065035717
SLC15A2	-0.06112181000948052
AASS	-0.061129488349727076
SNX5	-0.06113628704491533
TMEM56	-0.06113913330915955
PRDM11	-0.061142379196340434
FBXO5	-0.06115326289240315
ATOH8	-0.061157172685716306
MRPS18C	-0.061171174709303264
HMGCR	-0.061183056238910724
CHRM1	-0.061186881246885476
XRCC2	-0.06119325772518534
TOR1B	-0.06120653536196367
P2RX2	-0.061219552476939484
DCAKD	-0.061234470841656695
OPRL1	-0.061266123686296324
AKAP9	-0.06129140427600993
TTC28	-0.06129849930189624
PTCH2	-0.06129860694466886
ICAM2	-0.061321805667560556
RANBP17	-0.06132496281225975
TM6SF2	-0.06134946314260215
BMP6	-0.061359145351204784
MRGPRF	-0.06135922282450591
CASP4	-0.06137122200993546
PCOLCE2	-0.06137122200993546
PDE8B	-0.06137122200993546
RAB33A	-0.061383766243822475
KIRREL3	-0.061385066226891244
MOV10	-0.06138793694407324
SRP19	-0.06138845954839056
CD302	-0.06139581128894008
ADAMDEC1	-0.061408424860403626
LRRC2	-0.06144028108511712
CITED4	-0.0614423558364438
VIPR2	-0.06144307541361855
TTC13	-0.06144510303590287
FGF7	-0.0614728738049912
HMBOX1	-0.06147360690355545
AGPS	-0.061484999583879124
TTLL11	-0.06148534272241183
ADAMTSL1	-0.06148540552187292
CASK	-0.061486874875470346
DLGAP3	-0.06149990367426655
MLPH	-0.06152887974889748
LPGAT1	-0.061532739126079254
NKX1-2	-0.06153494238735867
ANAPC2	-0.061555944268304616
MIA2	-0.06156158771283057
TMC5	-0.061561624881807414
ZPBP	-0.061566223540868555
ZMYM2	-0.06157272494912785
FGR	-0.06158643229460403
PFN2	-0.06161107759250822
CMKLR1	-0.06161492779762965
CAPSL	-0.061619414899087226
HCRTR1	-0.06163153199391617
NPHP1	-0.061638149279722124
IRF2BP2	-0.061640020951388146
SIRT1	-0.06164596033140103
GAD1	-0.06165888392230264
DTX3	-0.061671264033862146
TUBB6	-0.06167246200262425
MYRIP	-0.061680287847735285
BMP5	-0.06169012241717447
MOCS1	-0.06172011232055614
UBE2O	-0.06172426471564043
NFATC2	-0.06173026567371404
ANGPTL2	-0.06174947631515216
MACF1	-0.06175100456622064
ADAMTSL3	-0.061753576504537375
PDE7A	-0.061755563864638326
IFT80	-0.06175988231709406
HIST1H2AB	-0.06176517713763993
SFTPC	-0.06176575730033367
DLK1	-0.061767615026313734
PNO1	-0.06179581959367898
PRAP1	-0.06180278049856137
SH3BGRL	-0.06181424150525585
LY6E	-0.061844268535377424
KLF15	-0.061847203532039055
FBF1	-0.061852532127216114
GRB14	-0.06186648857859664
PTPN3	-0.06186688232581272
GHSR	-0.06188980685197085
ABHD13	-0.061891239466600106
ST6GALNAC2	-0.06190885184139892
KISS1R	-0.06190932809322749
SYNJ2	-0.06192320391044455
ANXA1	-0.06192333511628735
STMN4	-0.06192727630888458
TRO	-0.06193188591872436
BARHL1	-0.06193407982805283
PRKD2	-0.06193732152548218
PPIF	-0.06194151330520861
PISD	-0.061941836518516785
BEX1	-0.061950681170815106
MYL3	-0.06195118587188208
CRHR1	-0.061953167892246266
SFTPA1	-0.0619624624590395
STMN2	-0.06197184019461087
TSPAN13	-0.06197631069407542
ANKFY1	-0.06198012349080972
DIABLO	-0.062006696276463186
NKX2-5	-0.06201715141369996
ASTN2	-0.06201751886836033
WDFY4	-0.06203525856798794
AHSG	-0.06204146802331138
LINGO4	-0.062041785835244515
RBM28	-0.062058608825850126
CD3E	-0.06205874400567452
EFHD1	-0.0620760131021486
PPCDC	-0.06213591195536038
CAPN5	-0.06215684515019816
GZMM	-0.0621616077113054
CAMK4	-0.062164266144830796
GALNT9	-0.06217446108705173
TMPRSS13	-0.062178818310344455
BSN	-0.06220008718583209
SLC39A1	-0.06221020215976856
RAB28	-0.062210650380632844
RAPSN	-0.06221438592241282
ATP8B2	-0.06224827093822768
TMSB10	-0.06225861033373023
OGFR	-0.06229787248963199
LONRF3	-0.06230210840919232
AGRP	-0.06230445475308543
DCBLD2	-0.06231363926901718
ADAM21	-0.06232129553491683
LSAMP	-0.062324880646328254
MXI1	-0.06232617695651866
NFIX	-0.06236191240076295
SLC5A12	-0.062369806989724476
ELF3	-0.06237669001750144
OTUD7A	-0.062378219343993756
CD93	-0.062392160427999985
RHBG	-0.062412994598858414
MKNK2	-0.06242969180839634
PXN	-0.06244226207825497
PRRG4	-0.062444456166903944
POLE	-0.062461806180513266
RAD54L	-0.06246316960151197
PLEKHA7	-0.06246321175762018
NUB1	-0.06247880125430305
MTHFR	-0.06248700768770943
CHAF1B	-0.06250099412012432
POU6F2	-0.06250719326382037
TFPI	-0.06250925411264795
BICD2	-0.06251143158656636
GDF2	-0.06253247030517019
LTC4S	-0.06255183043037493
DPP6	-0.0625663264893571
CEP170	-0.06257594283332511
SLCO4A1	-0.06260764199848352
EXOC8	-0.06260766748450014
HRASLS5	-0.06263425025079924
PARP3	-0.06267137589631179
CTSB	-0.0626848720597329
LILRB4	-0.06270688967923668
RTN4RL1	-0.06272152385652899
LYPD2	-0.06273507835366887
NFE2	-0.06274304162219464
LGALS3BP	-0.06276552145737815
ARHGAP21	-0.06276646445828668
NPY	-0.06277015772346857
TXNRD2	-0.06277537858819791
IL27	-0.06277997761663998
DRD2	-0.0627945380678557
UNG	-0.06279957265386786
CADM4	-0.06280039785996876
BRD1	-0.06281499986762132
PRIMA1	-0.06281662667003562
RORC	-0.06281774389690589
SYT9	-0.06283509546187996
SECISBP2	-0.06284961764368395
CREBBP	-0.06285372878985639
WNK1	-0.06285409882978561
YRDC	-0.06289219507851507
RAVER1	-0.06289465786714779
ANGPT4	-0.06289806500877722
SEMA3F	-0.06292383858190291
DDT	-0.06292563399034706
CPXM2	-0.06292712929078205
PPP1R1B	-0.06293648187414401
GALR3	-0.06294129000449249
NPC2	-0.06294304412803808
SF3A2	-0.06294350836526395
ZDHHC8	-0.0629559905961562
TAPBPL	-0.0629620954747115
TMEM106C	-0.06298309583589408
FUT11	-0.06299410528364904
CTTNBP2	-0.06299427035507078
FHL2	-0.06299882676478691
NRP1	-0.06300774230786577
ACBD4	-0.06300993319771814
ASB10	-0.06301378101568413
SYDE1	-0.06302692341413106
SPATA2L	-0.06303177675834329
STK11	-0.06304441759456103
RCBTB2	-0.06304467946684933
PTGFRN	-0.06305715097593764
PRND	-0.06306150841169901
IFI30	-0.06308869689000543
GNG2	-0.06310139788788414
MUSTN1	-0.06311086877096986
CEBPA	-0.06311267667165035
FCHO1	-0.06315174687149758
ENTPD2	-0.06315321042907054
FKBP5	-0.06316646352050657
HRK	-0.06317107862707509
TNXB	-0.06318014136431684
NIP7	-0.06318171315683653
NCK1	-0.06321216604446331
SCG5	-0.06321655276308188
RASGRF1	-0.06321820556974302
NEO1	-0.0632195000850763
RGS17	-0.0632195000850763
CCNDBP1	-0.06322460251339855
ENC1	-0.0632447228510419
MARK1	-0.06324998986580327
NARF	-0.06325002593674414
TRPV6	-0.06325207294715256
GPSM3	-0.06326794664604017
ADRA1D	-0.06328306976847799
TEF	-0.06330067193735447
ROBO4	-0.0633048933652015
NTRK2	-0.06331893670055536
RSPRY1	-0.06333279671893444
MYL4	-0.06333438016968473
ADCYAP1R1	-0.0633399655884774
CHST8	-0.06334382836801804
PHOX2A	-0.06335858393208585
WFIKKN1	-0.06335858393208585
GPRC6A	-0.06343601984807677
RAB3A	-0.06343900270340551
CLEC3B	-0.06344654653672638
NFKBIB	-0.06345122251984327
PPID	-0.06345421908805031
ANKRD44	-0.0634598643318491
PHLDA1	-0.06346647170068602
ITGAL	-0.06347022043732886
PCSK5	-0.06347173328282525
ALAS2	-0.06348630811976133
AZGP1	-0.0634878588081365
CCNB2	-0.06349556593333769
VIM	-0.06353705263712003
SF3B3	-0.06355281314195563
PLEKHH2	-0.06357378489064497
IDUA	-0.06359525572950672
CCK	-0.06360711298196836
PCDHB9	-0.06360800745645294
MMP14	-0.0636314351192582
NACA	-0.063638587813167
RFX3	-0.0636433354843495
RASL10B	-0.06365545481756033
GPR68	-0.0636637376357008
CCL25	-0.06367353362509257
TMEM176A	-0.06367353362509257
SFTPD	-0.06368396354861826
SDCBP2	-0.06369422271477167
ADRA2A	-0.06370220705554541
SPHK2	-0.06370782727965964
NIPBL	-0.06371167945271164
DUSP26	-0.06371336542636767
PRF1	-0.06371780536296198
PHF14	-0.06372517277184907
STARD13	-0.06374686794063225
AQP4	-0.06374837061526449
AQP2	-0.06376869026141241
XBP1	-0.06376910111843787
MEF2A	-0.06380807583377097
EXO1	-0.06382382770700316
MYCBP	-0.06384285290726123
RIMBP2	-0.06385832158117179
USP25	-0.06386986910177497
WNT1	-0.06388426167357206
CRHR2	-0.06388714417178618
MATN4	-0.06389098307503811
SYT5	-0.0638926353105978
ACTL7A	-0.0638970739371887
PEX6	-0.06390313887455733
STARD9	-0.06391751339049956
LGALS12	-0.06394624701938954
ITGAV	-0.06394899744045987
STAC2	-0.06395415724968234
TRIM10	-0.0639785326067844
IL17RD	-0.06397954680971567
NDST2	-0.0639963063983766
PSMD10	-0.06400359365684316
ASPM	-0.06400670939889384
PLCE1	-0.06401102068122261
ORM2	-0.06402281205538503
CPT1B	-0.06402802172101228
NT5C2	-0.06403327568051412
PSORS1C2	-0.06405164898507446
SMPD3	-0.0640524868266849
STEAP2	-0.06405354632649718
DHX15	-0.06406144776861564
RNASEH2C	-0.06406693516664666
ASS1	-0.06406779599310776
TTL	-0.06408427904298782
FRMD4A	-0.06408780156561959
LEO1	-0.06409463747629043
FCGR2B	-0.06409641884467507
CD8A	-0.06411562702963335
ABCA3	-0.06411794782109453
LY6G6C	-0.06411843564583963
PDE1C	-0.06412593296203807
BLNK	-0.06413983962134252
MAN2C1	-0.06414469143143074
ADAM9	-0.0641502063665132
FCRL5	-0.06415684710329249
RGMA	-0.06416285368182087
EYA2	-0.06417572944597581
USP36	-0.06418207247738104
TREML1	-0.06418216867130287
IL3RA	-0.06418274554252104
HIPK1	-0.0641842279283081
ERP29	-0.06418673206938037
CYP17A1	-0.06419878408148436
EFNA4	-0.06420365922974063
MIF	-0.06420613305711716
PDZD4	-0.06420866698364056
LPXN	-0.06421004772968496
TMEM179	-0.06423492211684799
AFAP1L2	-0.06423605835893502
SAMM50	-0.06425060231915034
CCR3	-0.06427136169926793
ATP6V1E2	-0.0642911256840784
FAIM2	-0.06430466310879691
DDR2	-0.06431409094910699
FTMT	-0.06431497032729484
RSL1D1	-0.0643250125683382
LY9	-0.0643471305948472
ZBTB38	-0.06438219606503078
UTS2R	-0.06439255348952495
PLCB2	-0.0644033589039189
ICMT	-0.06440351398481892
SCGB3A1	-0.0644054375210522
RBM24	-0.06441524416063497
TTPA	-0.06442050605148693
CD82	-0.06443033368268154
AK1	-0.06444563275126251
PRM1	-0.06446311163389502
MAP3K9	-0.06448167338728843
SELPLG	-0.06448658214804395
ART5	-0.06451560929197772
GJB2	-0.06451582256364856
XPNPEP2	-0.06452005278062102
PBX2	-0.06453334385289086
PMS1	-0.0645388998059017
STRBP	-0.06453989922713305
DYNC1H1	-0.0645529227011858
WDR63	-0.06455540717022382
C1QTNF2	-0.06455958849896512
DENND3	-0.06456455459160373
TMEM130	-0.064589884350211
TMEM107	-0.06459608102672786
POFUT1	-0.06463745224823166
PHIP	-0.06465151483135369
HAAO	-0.06466507207051558
RAB3B	-0.0646784423520501
SLC37A2	-0.06471224551890534
AFTPH	-0.06473267560075074
ADD3	-0.06473920802508291
FOXD1	-0.06475199421874177
SNCG	-0.0647579264483198
CCDC50	-0.06477996017710336
MAPK8IP3	-0.06478054808396859
CACNB2	-0.06479658827670304
GABRD	-0.06479977477635301
FANCC	-0.06487067220520161
VAT1	-0.06488937776975422
ILDR1	-0.06489189658440137
PBK	-0.06489294928376682
NCAPD2	-0.06490125151947339
LY96	-0.06491579926068938
MMP25	-0.06492093677822375
ASCL2	-0.0649274851408148
ILVBL	-0.06495526995993238
UHMK1	-0.06495736282562037
CDC37L1	-0.06499179622384121
ZMIZ2	-0.06499617543183005
CPA3	-0.06499973216377729
LRP8	-0.06501003608650877
LGALS1	-0.06502493473332917
